2025-03-07 17:25:37,786522927,Im_Discombobulated,🔥
2025-03-07 17:25:37,786522927,Im_Discombobulated,красотище
2025-03-07 17:25:37,1063474249,nosignalx2k,кайф
2025-03-07 17:25:37,1048310787,jesuisdetesteparlemondeentierrr,Поэтому и любимый
2025-03-07 17:26:16,1063474249,nosignalx2k,ю
2025-03-07 17:26:17,1063474249,nosignalx2k,ю
2025-03-07 17:26:18,1063474249,nosignalx2k,ю
2025-03-07 17:26:40,893674834,b_ars22,Делаешь
2025-03-07 17:26:42,1063474249,nosignalx2k,Да
2025-03-07 17:26:47,893674834,b_ars22,ю
2025-03-07 17:26:49,893674834,b_ars22,ю
2025-03-07 17:26:51,893674834,b_ars22,ю
2025-03-07 17:27:06,893674834,b_ars22,ф
2025-03-07 17:27:08,893674834,b_ars22,ф
2025-03-07 17:27:10,893674834,b_ars22,ф
2025-03-07 17:27:12,893674834,b_ars22,у
2025-03-07 17:27:13,893674834,b_ars22,у
2025-03-07 17:27:15,893674834,b_ars22,у
2025-03-07 17:29:08,893674834,b_ars22,"Деньги👍❤️😘😍
Работа👎🙈😡💩"
2025-03-07 17:30:34,893674834,b_ars22,Капец стирают нас
2025-03-07 17:30:42,893674834,b_ars22,Какого ты Стаса звал
2025-03-07 17:30:44,893674834,b_ars22,Вадим
2025-03-07 17:31:48,786522927,Im_Discombobulated,🫰
2025-03-07 17:31:48,1063474249,nosignalx2k,?
2025-03-07 17:31:48,893674834,b_ars22,Стас написано было
2025-03-07 17:32:02,786522927,Im_Discombobulated,Лгунья
2025-03-07 17:32:48,893674834,b_ars22,Не обзывай абобу нотифера
2025-03-07 17:32:58,1063474249,nosignalx2k,блять
2025-03-07 17:33:08,1063474249,nosignalx2k,ну ты тоже
2025-03-07 17:33:12,1063474249,nosignalx2k,не придумывай
2025-03-07 17:33:15,893674834,b_ars22,Че она не реагирует?
2025-03-07 17:33:28,1063474249,nosignalx2k,ахуевшие
2025-03-07 17:33:31,1063474249,nosignalx2k,откуда у нее деньги
2025-03-07 17:33:32,893674834,b_ars22,😂😂😂😂
2025-03-07 17:33:34,1063474249,nosignalx2k,её я сделал
2025-03-07 17:33:41,893674834,b_ars22,Так задонать туда
2025-03-07 17:33:48,893674834,b_ars22,Чтобы интереснее было
2025-03-07 17:33:54,893674834,b_ars22,Го вщ казино устроим
2025-03-07 17:34:06,786522927,Im_Discombobulated,Го казик стримить
2025-03-07 17:34:11,893674834,b_ars22,Не
2025-03-07 17:34:18,1063474249,nosignalx2k,Вот оно
2025-03-07 17:34:22,1063474249,nosignalx2k,будущее нейрофлекса
2025-03-07 17:34:23,893674834,b_ars22,"Я че клоун, чтобы стримить"
2025-03-07 17:34:29,1063474249,nosignalx2k,конкуренты winline
2025-03-07 17:34:42,893674834,b_ars22,Фрибеты закончились
2025-03-07 17:35:09,1063474249,nosignalx2k,/хватиттегать
2025-03-07 17:35:12,893674834,b_ars22,Ебанный
2025-03-07 17:35:17,893674834,b_ars22,Бесполезный бот крч
2025-03-07 17:35:28,893674834,b_ars22,Заблокируйте его
2025-03-07 17:39:15,1063474249,nosignalx2k,.
2025-03-07 18:25:46,1063474249,nosignalx2k,.
2025-03-07 18:25:46,1063474249,nosignalx2k,.
2025-03-07 18:25:46,1063474249,nosignalx2k,.
2025-03-07 18:25:47,1063474249,nosignalx2k,.
2025-03-07 18:25:47,1063474249,nosignalx2k,.
2025-03-07 18:25:47,1063474249,nosignalx2k,.
2025-03-07 18:25:48,1063474249,nosignalx2k,.
2025-03-07 18:25:48,1063474249,nosignalx2k,.
2025-03-07 18:25:48,1063474249,nosignalx2k,.
2025-03-07 18:25:48,1063474249,nosignalx2k,.
2025-03-07 18:25:48,1063474249,nosignalx2k,.
2025-03-07 18:25:48,1063474249,nosignalx2k,.
2025-03-07 18:25:48,1063474249,nosignalx2k,.
2025-03-07 19:08:18,786522927,Im_Discombobulated,апхахах
2025-03-07 19:08:20,786522927,Im_Discombobulated,солянка
2025-03-07 19:10:58,1063474249,nosignalx2k,сгорел
2025-03-07 19:11:46,786522927,Im_Discombobulated,😂😂😂
2025-03-07 19:14:48,786522927,Im_Discombobulated,"я 6 раз ему прислал строчку и написал ""прими и используй правильно пропсы, переданные в этой строчке"" и пока я ему дальше не написал дальше ""меня беспокоит то, что ты не видишь пропсы, которые я передаю"" и ТОЛЬКО ПОТОМ он соизволил код написать правильно"
2025-03-07 19:14:48,786522927,Im_Discombobulated,ахаха
2025-03-07 19:15:20,786522927,Im_Discombobulated,дома лучше
2025-03-07 19:18:51,786522927,Im_Discombobulated,Хорошоооо
2025-03-07 19:25:34,1063474249,nosignalx2k,Для мемов
2025-03-07 19:26:35,786522927,Im_Discombobulated,А как регаются слова?
2025-03-07 19:26:41,786522927,Im_Discombobulated,Рандомной или как?
2025-03-07 19:27:16,1063474249,nosignalx2k,всё что в чате
2025-03-07 19:27:17,1063474249,nosignalx2k,есть
2025-03-07 19:27:24,1063474249,nosignalx2k,в клауд летит
2025-03-07 19:27:30,786522927,Im_Discombobulated,"А, 2734 сообщения"
2025-03-07 19:27:33,1063474249,nosignalx2k,не
2025-03-07 19:27:36,1063474249,nosignalx2k,всё что сегодня
2025-03-07 19:27:38,786522927,Im_Discombobulated,Аа
2025-03-07 19:27:47,1063474249,nosignalx2k,с сегодняшнего дня*
2025-03-07 19:27:54,786522927,Im_Discombobulated,Понимаю
2025-03-07 19:28:21,786522927,Im_Discombobulated,Т.е. выбираются самые популярные слова?
2025-03-07 19:28:24,1063474249,nosignalx2k,lf
2025-03-07 19:28:25,1063474249,nosignalx2k,да
2025-03-07 19:29:26,786522927,Im_Discombobulated,🌻Spam🌻this🌻flower🌻to🌻give🌻Вадиму🌻power🌻
2025-03-07 19:36:22,1063474249,nosignalx2k,а бля
2025-03-07 19:36:22,786522927,Im_Discombobulated,Сломал😂
2025-03-07 19:36:22,1063474249,nosignalx2k,я же офнул:)
2025-03-07 19:36:22,1074797971,whynothacked,"Контекстное окно большое? Я недавно скриптик для выигрыше в рулетки писал, там чат огромный, так что пришлось трижды пояснять почему не надо добавляя что-то новое удалять что-то старое"
2025-03-07 19:36:41,1074797971,whynothacked,"Я думаю круче будет если нейрофлекс будет залитым, а слова задним фоном"
2025-03-07 19:36:52,1074797971,whynothacked,Ахахахаххаха
2025-03-07 19:39:21,1063474249,nosignalx2k,Ща
2025-03-07 19:45:35,786522927,Im_Discombobulated,"не, я если вижу, что он начинает путаться, создаю новый чат и поясняю основное. типа (делаю это, надо сделать вот это из вот этого)"
2025-03-07 19:56:46,786522927,Im_Discombobulated,Мб из-за впн или прокси?
2025-03-07 19:57:04,786522927,Im_Discombobulated,Ну либо токен с очепяткой
2025-03-07 19:57:24,1063474249,nosignalx2k,Да нет
2025-03-07 19:57:35,1063474249,nosignalx2k,вернее
2025-03-07 19:57:35,1063474249,nosignalx2k,да
2025-03-07 19:57:46,1063474249,nosignalx2k,но не ток
